# lambda	flux
 2515.76149126 1.151086e-18
 2518.38779118 1.127313e-18
 2521.0140911 1.093716e-18
 2523.64039101 1.015163e-18
 2526.26669093 9.173111e-19
 2528.89299085 9.537467e-19
 2531.51929077 1.1137e-18
 2534.14559068 1.145972e-18
 2536.7718906 9.667822e-19
 2539.39819052 8.108803e-19
 2542.02449043 8.300028e-19
 2544.65079035 9.42626e-19
 2547.27709027 1.023626e-18
 2549.90339018 1.044454e-18
 2552.5296901 1.09065e-18
 2555.15599002 1.107982e-18
 2557.78228993 1.002388e-18
 2560.40858985 9.582888e-19
 2563.03488977 1.078665e-18
 2565.66118968 1.056358e-18
 2568.2874896 8.401174e-19
 2570.91378952 7.78929e-19
 2573.54008943 7.929368e-19
 2576.16638935 8.758981e-19
 2578.79268927 9.43489e-19
 2581.41898918 9.273949e-19
 2584.0452891 8.816315e-19
 2586.67158902 8.610465e-19
 2589.29788894 8.522606e-19
